Residential|sale|Hyderabad|Andhra Pradesh|India|2 Bedroom, Residential Apartment in Moti Nagar|Gated community ,Gym , club house etc.From hi-Tech city 5kms, ameerpet 3kms|2652000|94|2||2012-12-03||99acres.com|www.99acres.com/Residential-Apartment-Flat-in-Moti-Nagar-Hyderabad-2-Bedroom-bhk-for-Sale-spid-H6582049|2013-01-23 13:12:01 +0530
Residential|sale|Hyderabad|Andhra Pradesh|India|Residential Land in Kondapur|Residential land available for sale at  nr e park backside, Kondapur, Its suitable for residential & commercial purpose like international schools,...|108000000|2400|0||2012-12-03||99acres.com|www.99acres.com/Residential-Land-in-Kondapur-Hyderabad-for-Sale-spid-P8135109|2013-01-23 13:12:01 +0530
Residential|sale|Hyderabad|Andhra Pradesh|India|2 Bedroom, Independent House/Villa in Nagole|House    for  sale,  With all the required facilities and amenities, Very near to shopping malls, Bus stops, Property immediate sale immediate sale|3800000|118|2||2012-12-03|http://mediacdn.99acres.com/333/14/6674552T-1354633267.jpeg|99acres.com|www.99acres.com/Independent-House/Villa-in-Nagole-Hyderabad-2-Bedroom-bhk-for-Sale-spid-R8134981|2013-01-23 13:12:01 +0530
Residential|sale|Hyderabad|Andhra Pradesh|India|3 Bedroom, Residential Apartment in Gachibowli|Description: Ramsri residency, Hyderabad120 ft road connecting to financial district / it hub at gachibowli, Hyderabad Locality : Gachibowli, H...|7625000|236|3||2012-12-03|http://mediacdn.99acres.com/333/6/6666922T-1354637536.jpeg|99acres.com|www.99acres.com/Residential-Apartment-Flat-in-Gachibowli-Hyderabad-3-Bedroom-bhk-for-Sale-spid-F8127209|2013-01-23 13:12:01 +0530
Residential|sale|Hyderabad|Andhra Pradesh|India|3 Bedroom, Residential Apartment in Moti Nagar|Property is located at heart off city .3kms from ameerpet ,5kms from hi-Tech city ,0.5 kms from bharat nagar mmts .|3900000|138|3||2012-12-03||99acres.com|www.99acres.com/Residential-Apartment-Flat-in-Moti-Nagar-Hyderabad-3-Bedroom-bhk-for-Sale-spid-B6845921|2013-01-23 13:12:01 +0530
Residential|sale|Hyderabad|Andhra Pradesh|India|3 Bedroom, Residential Apartment in Gachibowli|Description: Ramsri residency, Hyderabad120 ft road connecting to financial district / it hub at gachibowli, Hyderabad Locality : Gachibowli, H...|7689000|238|3||2012-12-03|http://mediacdn.99acres.com/333/6/6666996T-1354637526.jpeg|99acres.com|www.99acres.com/Residential-Apartment-Flat-in-Gachibowli-Hyderabad-3-Bedroom-bhk-for-Sale-spid-Z8127335|2013-01-23 13:12:01 +0530
Residential|sale|Hyderabad|Andhra Pradesh|India|2 Bedroom, Residential Apartment in Pragati Nagar|1140 sqft 2bhk deluxe flat, 24 hrs bore water, 10 connection manjeera water, Lift, Car parking, Marble flooring, Lift, Pvc cup boards, North/east f...|2500000|126|2||2012-12-03||99acres.com|www.99acres.com/Residential-Apartment-Flat-in-Pragati-Nagar-Hyderabad-2-Bedroom-bhk-for-Sale-spid-H8133445|2013-01-23 13:12:01 +0530
Residential|sale|Hyderabad|Andhra Pradesh|India|Residential Land in Neredmet|Hi guys I have residential land 200 sq yards in kakatiyanagar,Neredmet.It is very good for vaasthu 2 side(North and east) road corner plot .It is ...|3400000|200|0||2012-12-03||99acres.com|www.99acres.com/Residential-Land-in-Neredmet-Secunderabad-for-Sale-spid-Y8128985|2013-01-23 13:12:01 +0530
Residential|sale|Hyderabad|Andhra Pradesh|India|Residential Land in A.S Rao Nagar|East facing plot for immediate at a.S rao nagar sainikpuri 190sqd very close to main road and bus stop in a very good locality  13500 per sqd|2650000|190|0||2012-12-03||99acres.com|www.99acres.com/Residential-Land-in-A.S-Rao-Nagar-Hyderabad-for-Sale-spid-U8134221|2013-01-23 13:12:01 +0530
Residential|sale|Hyderabad|Andhra Pradesh|India|2 Bedroom, Residential Apartment in Kothapet|Excellent house. Intereial complete.Near by main road|2400000|111|2||2012-12-03||99acres.com|www.99acres.com/Residential-Apartment-Flat-in-Kothapet-Hyderabad-2-Bedroom-bhk-for-Sale-spid-L8133389|2013-01-23 13:12:01 +0530
Residential|sale|Hyderabad|Andhra Pradesh|India|2 Bedroom, Residential Apartment in Alwal|A brand new fully furnished premium flat with all interiors done with new furnitures(Modular kitchen, Split ac's,Led tv,Double door refrigerator, F...|3329999|102|2||2012-12-03||99acres.com|www.99acres.com/Residential-Apartment-Flat-in-Alwal-Secunderabad-2-Bedroom-bhk-for-Sale-spid-C8128287|2013-01-23 13:12:01 +0530
Residential|sale|Hyderabad|Andhra Pradesh|India|2 Bedroom, Residential Apartment in Baghlingampally|Corner flat, 2 bhk with 2 balconies. Dining room, Living room. Good for an office or family or guest house. Centrally located / surrounded with all...|3000000|111|2||2012-12-03||99acres.com|www.99acres.com/Residential-Apartment-Flat-in-Baghlingampally-Hyderabad-2-Bedroom-bhk-for-Sale-spid-Z8134519|2013-01-23 13:12:01 +0530
Residential|sale|Hyderabad|Andhra Pradesh|India|Residential Land in Pragati Nagar|Property details: All that plot bearing no.60,61 and 62 admeasuring 185 sq.Yds each total admeasuring 555 sq.Yds (100 ft * 50 ft) in sy.No.185 part...|7215000|555|0||2012-12-03|http://mediacdn.99acres.com/333/14/6674736T-1354633159.png|99acres.com|www.99acres.com/Residential-Land-in-Pragati-Nagar-Hyderabad-for-Sale-spid-Y8135125|2013-01-23 13:12:01 +0530
Residential|sale|Hyderabad|Andhra Pradesh|India|Residential Land in Bachupally|Bachupally green gardens is 15 km from bachupally outer ringroad.Located in nagaram village near jinnaram towards daulatabad.|0|147|0||2012-12-03|http://mediacdn.99acres.com/333/14/6674180T-1354633475.jpeg|99acres.com|www.99acres.com/Residential-Land-in-Bachupally-Hyderabad-for-Sale-spid-H8134645|2013-01-23 13:12:01 +0530
Residential|sale|Hyderabad|Andhra Pradesh|India|3 Bedroom, Residential Apartment in Nallagandla|Under construction, Luxurios, 3bhk, 2 carparking, Gym, Near to tellapur and financial district and dlf, Plus 5 lacs amenities.|6834999|242|3||2012-12-03||99acres.com|www.99acres.com/Residential-Apartment-Flat-in-Nallagandla-Hyderabad-3-Bedroom-bhk-for-Sale-spid-U8133669|2013-01-23 13:12:01 +0530
Residential|sale|Hyderabad|Andhra Pradesh|India|Residential Land in Badangpet|300 sq yards ,Residential plot in lokayukta nagar near d.R.D.L. Badangpet.   It is ready for construction|3000000|300|0||2012-12-03||99acres.com|www.99acres.com/Residential-Land-in-Badangpet-Hyderabad-for-Sale-spid-K8133683|2013-01-23 13:12:01 +0530
Residential|sale|Hyderabad|Andhra Pradesh|India|2 Bedroom, Residential Apartment in Nizampet|Flat #g2, Gayatri's sai teja residency,Balaji colony,Opp venkataraya water tank,Near old age home,Nizampet rd|1800000|127|2||2012-12-03||99acres.com|www.99acres.com/Residential-Apartment-Flat-in-Nizampet-Hyderabad-2-Bedroom-bhk-for-Sale-spid-O8127921|2013-01-23 13:12:01 +0530
Residential|sale|Hyderabad|Andhra Pradesh|India|3 Bedroom, Independent House/Villa in MOULALI|Ghmc, Malkajgiri muncipality,80 sq.Yards, *6 rooms (Ground floor 4 rooms,1st floor 2 rooms)* 9 pillars strong construction.(9" x 9" )* 9 stron...|1200000|80|3||2012-12-03|http://mediacdn.99acres.com/333/11/6671944T-1354634773.jpeg|99acres.com|www.99acres.com/Independent-House/Villa-in-MOULALI-Greater Hyderabad-3-Bedroom-bhk-for-Sale-spid-Q8132289|2013-01-23 13:12:01 +0530
Residential|sale|Hyderabad|Andhra Pradesh|India|Residential Land in Bibi Nagar |Huda final approved plot north facing 307 sq yds 100 meters from the kondamadugu cross road. Gated  community Adjoining compound wall of nims univ...|1500000|307|0||2012-12-03||99acres.com|www.99acres.com/Residential-Land-in-Bibi-Nagar--Hyderabad-for-Sale-spid-H8134713|2013-01-23 13:12:01 +0530
Residential|sale|Hyderabad|Andhra Pradesh|India|Residential Land in shapur nagar|Nice land with 250 square yards|6000000|135|0||2012-12-03||99acres.com|www.99acres.com/Residential-Land-in-shapur-nagar-Hyderabad-for-Sale-spid-D8128697|2013-01-23 13:12:01 +0530
Residential|sale|Hyderabad|Andhra Pradesh|India|3 Bedroom, Residential Apartment in Attapur Ring Road|Janapriya utopia , 4th block - 3 bhk , 1490 sq.Ft - Corner flat - Ground floor for direct access to parking - Brand new flat , Never been occup...|3200000|165|3||2012-12-03||99acres.com|www.99acres.com/Residential-Apartment-Flat-in-Attapur-Ring-Road-Hyderabad-3-Bedroom-bhk-for-Sale-spid-X8130169|2013-01-23 13:12:01 +0530
Residential|sale|Hyderabad|Andhra Pradesh|India|2 Bedroom, Independent House/Villa in Almas guda|Almasguda, 2bhk, Independent house for sale. Peace full colony. Please contact on my cell no. Nine nine zero eight zero two five zero nine three fo...|2600000|168|2||2012-12-03||99acres.com|www.99acres.com/Independent-House/Villa-in-Almas-guda-Hyderabad-2-Bedroom-bhk-for-Sale-spid-W8135351|2013-01-23 13:12:01 +0530
Residential|sale|Hyderabad|Andhra Pradesh|India|2 Bedroom, Residential Apartment in Safilguda|First floor 2bhk hall, Dining, Ktchen , Wood work done, Carparking, 24hrs water, Round the clock security, Near to all aminities loan facility , 4 ...|1775000|100|2||2012-12-03||99acres.com|www.99acres.com/Residential-Apartment-Flat-in-Safilguda-Secunderabad-2-Bedroom-bhk-for-Sale-spid-P8131357|2013-01-23 13:12:01 +0530
Residential|sale|Hyderabad|Andhra Pradesh|India|4 Bedroom, Independent House/Villa in Old Alwal|4 bed room, 2 hall, 1 kitchen semi furnished independent triplex house for rent / sale at lane no. 8, Pachsheel enclave, Old alwal, Behind loyala c...|8500000|333|4||2012-12-03|http://mediacdn.99acres.com/3370/343/2/6862480T-1356510841.jpeg|99acres.com|www.99acres.com/Independent-House/Villa-in-Old-Alwal-Hyderabad-4-Bedroom-bhk-for-Sale-spid-U8127255|2013-01-23 13:12:01 +0530
Residential|sale|Hyderabad|Andhra Pradesh|India|3 Bedroom, Residential Apartment in Gachibowli|Sri Sai Gayathri Towers - Gachibowli: Every gayathris project begins with a dream. a dream, to match the aspiration of our buyers with a project th...|5950000|188|3||2012-12-02|http://mediacdn.99acres.com/274/12/5492471T-1339667584.jpeg|99acres.com|www.99acres.com/Residential-Apartment-Flat-in-Gachibowli-Hyderabad-3-Bedroom-bhk-for-Sale-spid-J6707845|2013-01-23 13:12:01 +0530
Residential|sale|Hyderabad|Andhra Pradesh|India|Residential Land in NH-9|Available 1500 to 2100 acres approx. Land for township at nh-9, Hyderabad- Vijaywada road.|0|10164093|0||2012-12-02||99acres.com|www.99acres.com/Residential-Land-in-NH-9-Hyderabad-for-Sale-spid-M7785925|2013-01-23 13:12:01 +0530
Residential|sale|Hyderabad|Andhra Pradesh|India|3 Bedroom, Residential Apartment in Baghlingampally|Our appartment is a newly renovated with colourful interiors and vertified tiles.Genuine buyers are most invited|4000000|127|3||2012-12-02||99acres.com|www.99acres.com/Residential-Apartment-Flat-in-Baghlingampally-Hyderabad-3-Bedroom-bhk-for-Sale-spid-H8121123|2013-01-23 13:12:01 +0530
Residential|sale|Hyderabad|Andhra Pradesh|India|3 Bedroom, Residential Apartment in Teachers Colony |The property is centrally located in the heart of the city.The house is 3bhk with one reserved car parking.The society has all the amenities like ...|6000000|138|3||2012-12-02||99acres.com|www.99acres.com/Residential-Apartment-Flat-in-Teachers-Colony--Secunderabad-3-Bedroom-bhk-for-Sale-spid-J8126783|2013-01-23 13:12:01 +0530
Residential|sale|Hyderabad|Andhra Pradesh|India|Residential Land in majeedpur village|Two plots of 1800 sq.Ft each, West facing for immediate sale,Price negotiable|150000|200|0||2012-12-02||99acres.com|www.99acres.com/Residential-Land-in-majeedpur-village-Hyderabad Others-for-Sale-spid-P8121161|2013-01-23 13:12:01 +0530
Residential|sale|Hyderabad|Andhra Pradesh|India|2 Bedroom, Residential Apartment in Bachupally|Two bed room flat at ground floor including car parking and amenities like life, Power backup and 24 hours water|1800000|110|2||2012-12-02||99acres.com|www.99acres.com/Residential-Apartment-Flat-in-Bachupally-Hyderabad-2-Bedroom-bhk-for-Sale-spid-T8125789|2013-01-23 13:12:01 +0530
Residential|sale|Hyderabad|Andhra Pradesh|India|||0||0||||99acres.com||2013-01-23 13:12:01 +0530
Residential|sale|Hyderabad|Andhra Pradesh|India|3 Bedroom, Residential Apartment in Baghlingampally|Fully ventelated,24 hrs security & water suppply,Maintainance 250/-|2522000|111|3||2012-12-02||99acres.com|www.99acres.com/Residential-Apartment-Flat-in-Baghlingampally-Hyderabad-3-Bedroom-bhk-for-Sale-spid-Z8126255|2013-01-23 13:12:03 +0530
Residential|sale|Hyderabad|Andhra Pradesh|India|2 Bedroom, Independent House/Villa in Boduppal|Independent houses for sale in 100 to 200 sq.Yards in delux type with quality construction|3550000|138|2||2012-12-02||99acres.com|www.99acres.com/Independent-House/Villa-in-Boduppal-Hyderabad-2-Bedroom-bhk-for-Sale-spid-Q8124115|2013-01-23 13:12:03 +0530
Residential|sale|Hyderabad|Andhra Pradesh|India|2 Bedroom, Residential Apartment in Boduppal|A 2bhk flat, With a well spacious hall and beautiful marble flooring. Constructed with a perfect vasthu,Facilitated with free car parking, Lift fac...|1500000|94|2||2012-12-02||99acres.com|www.99acres.com/Residential-Apartment-Flat-in-Boduppal-Hyderabad-2-Bedroom-bhk-for-Sale-spid-M8122143|2013-01-23 13:12:03 +0530
Residential|sale|Hyderabad|Andhra Pradesh|India|2 Bedroom, Residential Apartment in Puppalaguda|2 bedroom east facing apartment in lalamma garden,Puppalaguda,Manikonda.This apartment is located in a very good residential area, In the lane befo...|2400000|120|2||2012-12-02|http://mediacdn.99acres.com/333/6/6666460T-1354637789.jpeg|99acres.com|www.99acres.com/Residential-Apartment-Flat-in-Puppalaguda-Hyderabad-2-Bedroom-bhk-for-Sale-spid-R8126797|2013-01-23 13:12:03 +0530
Residential|sale|Hyderabad|Andhra Pradesh|India|2 Bedroom, Residential Apartment in Moosapet|New two bed room flat in very good locality in moosapet|2700000|118|2||2012-12-02||99acres.com|www.99acres.com/Residential-Apartment-Flat-in-Moosapet-Hyderabad-2-Bedroom-bhk-for-Sale-spid-V8125947|2013-01-23 13:12:03 +0530
Residential|sale|Hyderabad|Andhra Pradesh|India|2 Bedroom, Residential Apartment in Bowenpally|Residential apartment available on sale in bowenpally, Secunderabad. Contact us for price details.|2000000|111|2||2012-12-02|http://mediacdn.99acres.com/333/1/6661274T-1354640708.png|99acres.com|www.99acres.com/Residential-Apartment-Flat-in-Bowenpally-Secunderabad-2-Bedroom-bhk-for-Sale-spid-B8120659|2013-01-23 13:12:03 +0530
Residential|sale|Hyderabad|Andhra Pradesh|India|7 Bedroom, Independent House/Villa in Asif Nagar to Mehdipatnam|G + 1A beautiful 150 sq yds house with 7 bedrooms, 2 halls, 2 dinning halls, 2 kitchens, 5 bathrooms, 1 drawing room, A gym area and car parking....|8000000|350|7||2012-12-02||99acres.com|www.99acres.com/Independent-House/Villa-in-Asif-Nagar-to-Mehdipatnam-Hyderabad-7-Bedroom-bhk-for-Sale-spid-C8123447|2013-01-23 13:12:03 +0530
Residential|sale|Hyderabad|Andhra Pradesh|India|2 Bedroom, Independent House/Villa in A.S Rao Nagar|East facing 2 bedroom, 2 toilets, Hall, Dining, Pooja room & car parking etc., Independent house for-Sale.|3300000|161|2||2012-12-02|http://mediacdn.99acres.com/333/5/6665938T-1354638129.jpeg|99acres.com|www.99acres.com/Independent-House/Villa-in-A.S-Rao-Nagar-Hyderabad-2-Bedroom-bhk-for-Sale-spid-N8126383|2013-01-23 13:12:03 +0530
Residential|sale|Hyderabad|Andhra Pradesh|India|2 Bedroom, Residential Apartment in Sainikpuri|Sainikpuri defence colony flate sale 2bhk 870 sft east face 24hours water posh locality near more super market bhavans school immediately sale|1550000|96|2||2012-12-01||99acres.com|www.99acres.com/Residential-Apartment-Flat-in-Sainikpuri-Secunderabad-2-Bedroom-bhk-for-Sale-spid-T8120363|2013-01-23 13:12:03 +0530
Residential|sale|Hyderabad|Andhra Pradesh|India|3 Bedroom, Residential Apartment in kukatpally|Description: 3/2 bhk flat for sale at kukatpallyUnder construction possession in may/jun 20133/2bhk flats 35 flats in apartment of which se...|4500000|155|3||2012-12-01|http://mediacdn.99acres.com/333/0/6660030T-1354641383.jpeg|99acres.com|www.99acres.com/Residential-Apartment-Flat-in-kukatpally-Hyderabad-3-Bedroom-bhk-for-Sale-spid-X8119153|2013-01-23 13:12:03 +0530
Residential|sale|Hyderabad|Andhra Pradesh|India|2 Bedroom, Independent House/Villa in Domalguda|E.C.I.L to damaiguda  newly house sale 120 sq yards 1050 sft west face with car par king 24 hours water p0sh locality near more super market immedi...|2300000|116|2||2012-12-01||99acres.com|www.99acres.com/Independent-House/Villa-in-Domalguda-Hyderabad-2-Bedroom-bhk-for-Sale-spid-V8120335|2013-01-23 13:12:03 +0530
Residential|sale|Hyderabad|Andhra Pradesh|India|3 Bedroom, Independent House/Villa in Sainikpuri|Sainikpuri maniksai enclave duples sale 3bhk 150 sqyards 1900 sft with car parking 24 hours water posh locality near more super market immediately ...|4700000|211|3||2012-12-01||99acres.com|www.99acres.com/Independent-House/Villa-in-Sainikpuri-Secunderabad-3-Bedroom-bhk-for-Sale-spid-D8120245|2013-01-23 13:12:03 +0530
Residential|sale|Hyderabad|Andhra Pradesh|India|3 Bedroom, Independent House/Villa in Sainikpuri|Sainikpuri duples sale 3bhk 170 sq yards 2200 sft west face with car par king 24h0urs water posh locality near 5th avenue bakery immediately sale|5900000|244|3||2012-12-01||99acres.com|www.99acres.com/Independent-House/Villa-in-Sainikpuri-Secunderabad-3-Bedroom-bhk-for-Sale-spid-V8120271|2013-01-23 13:12:03 +0530
Residential|sale|Hyderabad|Andhra Pradesh|India|2 Bedroom, Residential Apartment in kukatpally|Description: 3/2 bhk flat for sale at kukatpallyUnder construction possession in may/jun 20133/2bhk flats 35 flats in apartment of which se...|3975000|136|2||2012-12-01|http://mediacdn.99acres.com/333/0/6660104T-1354641367.jpeg|99acres.com|www.99acres.com/Residential-Apartment-Flat-in-kukatpally-Hyderabad-2-Bedroom-bhk-for-Sale-spid-I8119191|2013-01-23 13:12:03 +0530
Residential|sale|Hyderabad|Andhra Pradesh|India|Residential Land in Manikonda|Manikonda very near to lanco hills just 3 kms from gachibolwi wipro junction 218 sqr yrds west facing for immediate sale. For details and site visi...|4600000|218|0||2012-12-01||99acres.com|www.99acres.com/Residential-Land-in-Manikonda-Hyderabad-for-Sale-spid-A8119953|2013-01-23 13:12:03 +0530
Residential|sale|Hyderabad|Andhra Pradesh|India|3 Bedroom, Independent House/Villa in Nagaram|E.C.I.L to 4km nagaram house sale  3bhk  240 sq yards 1700 sft north face with car parking 24 hours water near main road immediately sale|3600000|188|3||2012-12-01||99acres.com|www.99acres.com/Independent-House/Villa-in-Nagaram-Hyderabad-3-Bedroom-bhk-for-Sale-spid-Q8120303|2013-01-23 13:12:03 +0530
Residential|sale|Hyderabad|Andhra Pradesh|India|2 Bedroom, Independent House/Villa in Vanasthalipuram|South/west corner independent house(Rcc roof) with six rooms situated at highcourt colony,Vanasthalipuram.  This colony is well developed with all ...|6500000|343|2||2012-12-01||99acres.com|www.99acres.com/Independent-House/Villa-in-Vanasthalipuram-Hyderabad-2-Bedroom-bhk-for-Sale-spid-X8112447|2013-01-23 13:12:03 +0530
Residential|sale|Hyderabad|Andhra Pradesh|India|Residential Land in Amberpet|Available 2no's of plots (200sq yrds) near hayath nagar outer ring road|950000|200|0||2012-12-01||99acres.com|www.99acres.com/Residential-Land-in-Amberpet-Hyderabad-for-Sale-spid-S8114417|2013-01-23 13:12:03 +0530
Residential|sale|Hyderabad|Andhra Pradesh|India|Residential Land in Nagole|Price = 58 lacsBuilt up with 147 sq.Yards, G+1, Ground floor = hall,Kitchen,2 bedrooms+ car parking (1323 sq.Ft)1st floor =  hall,Kitchen,2 bedr...|5800000|147|0||2012-12-01|http://mediacdn.99acres.com/332/17/6657394T-1354642752.jpeg|99acres.com|www.99acres.com/Residential-Land-in-Nagole-Hyderabad-for-Sale-spid-P8116133|2013-01-23 13:12:03 +0530
Residential|sale|Hyderabad|Andhra Pradesh|India|1 Bedroom, Residential Apartment in Dilsukh Nagar|1.5 km awaya from big bazar, 500 m away from heritage, More, 1 km away from hospital, 100 m away from doctors chamber and pharmacy. 1 km away from ...|500000|44|1||2012-12-01||99acres.com|www.99acres.com/Residential-Apartment-Flat-in-Dilsukh-Nagar-Hyderabad-1-Bedroom-bhk-for-Sale-spid-D8120161|2013-01-23 13:12:03 +0530
Residential|sale|Hyderabad|Andhra Pradesh|India|3 Bedroom, Residential Apartment in Banglore bypass|Ready to move property and very close to airport, Railway station.|3200000|165|3||2012-12-01|http://mediacdn.99acres.com/332/16/6656172T-1354643414.jpeg|99acres.com|www.99acres.com/Residential-Apartment-Flat-in-Banglore-bypass-Greater Hyderabad-3-Bedroom-bhk-for-Sale-spid-R8114469|2013-01-23 13:12:03 +0530
Residential|sale|Hyderabad|Andhra Pradesh|India|3 Bedroom, Residential Apartment in Manikonda|Newly constructed, Ready-To-Occupy apartments in manikonda , Near lanco hills/ manikonda andhra bank is for sale. Only two apartments per floor, An...|4500000|169|3||2012-12-01|http://mediacdn.99acres.com/333/0/6660838T-1354640949.gif|99acres.com|www.99acres.com/Residential-Apartment-Flat-in-Manikonda-Hyderabad-3-Bedroom-bhk-for-Sale-spid-M8120177|2013-01-23 13:12:03 +0530
Residential|sale|Hyderabad|Andhra Pradesh|India|2 Bedroom, Residential Apartment in Manikonda|Adjacent to aditya fort view in secretariat employees colony, Manikonda  -Project approved by hmda -Venture in 1 acre land  with solar fencing an...|2700000|128|2||2012-12-01||99acres.com|www.99acres.com/Residential-Apartment-Flat-in-Manikonda-Hyderabad-2-Bedroom-bhk-for-Sale-spid-X8118667|2013-01-23 13:12:03 +0530
Residential|sale|Hyderabad|Andhra Pradesh|India|2 Bedroom, Independent House/Villa in Vanasthalipuram|2bhk independent house in a purely residential area of vanasthalipuram.. Close to all utility complexes and bus stand.  Well ventilated and conveni...|4000000|150|2||2012-12-01||99acres.com|www.99acres.com/Independent-House/Villa-in-Vanasthalipuram-Hyderabad-2-Bedroom-bhk-for-Sale-spid-W8116371|2013-01-23 13:12:03 +0530
Residential|sale|Hyderabad|Andhra Pradesh|India|3 Bedroom, Residential Apartment in Alkapur|It is a nice apartments which is very near to heitech city(5kms)|3500000|166|3||2012-12-01|http://mediacdn.99acres.com/333/0/6660842T-1354640948.jpeg|99acres.com|www.99acres.com/Residential-Apartment-Flat-in-Alkapur-Hyderabad-3-Bedroom-bhk-for-Sale-spid-Q8120227|2013-01-23 13:12:03 +0530
Residential|sale|Hyderabad|Andhra Pradesh|India|3 Bedroom, Residential Apartment in Hyder Nagar|3 bhk comfortable flat with 2 attached bathrooms located in hyder nagar, Nizampet road,. Well connected to kphb, 2 minutes walking distance from me...|4000000|150|3||2012-12-01|http://mediacdn.99acres.com/332/18/6658686T-1354642088.jpeg|99acres.com|www.99acres.com/Residential-Apartment-Flat-in-Hyder-Nagar-Hyderabad-3-Bedroom-bhk-for-Sale-spid-O8117659|2013-01-23 13:12:03 +0530
Residential|sale|Hyderabad|Andhra Pradesh|India|2 Bedroom, Independent House/Villa in Uppal Mandal|Independent house with western model open kitchen, With 2 bed room and granite flooring, Ample space for open to sky and gardening area. North faci...|3800000|94|2||2012-12-01||99acres.com|www.99acres.com/Independent-House/Villa-in-Uppal-Mandal-Hyderabad-2-Bedroom-bhk-for-Sale-spid-E8119137|2013-01-23 13:12:03 +0530
Residential|sale|Hyderabad|Andhra Pradesh|India|2 Bedroom, Residential Apartment in Moti Nagar|The the property is 10 years old property and 2 bed rooms and Car parking available  and ready  move|2400000|94|2||2012-12-01||99acres.com|www.99acres.com/Residential-Apartment-Flat-in-Moti-Nagar-Hyderabad-2-Bedroom-bhk-for-Sale-spid-V8112661|2013-01-23 13:12:03 +0530
Residential|sale|Hyderabad|Andhra Pradesh|India|2 Bedroom, Residential Apartment in Masab Tank|Peaceful area in the heart of city with car parking|2400000|95|2||2012-12-01||99acres.com|www.99acres.com/Residential-Apartment-Flat-in-Masab-Tank-Hyderabad-2-Bedroom-bhk-for-Sale-spid-B8113273|2013-01-23 13:12:03 +0530
Residential|sale|Hyderabad|Andhra Pradesh|India|3 Bedroom, Residential Apartment in Begumpet|Built in wardrobes, Kitchen, Covered car parking, Backup generator, 24 hrs security.|6000000|188|3||2012-12-01|http://mediacdn.99acres.com/332/18/6658270T-1354642286.jpeg|99acres.com|www.99acres.com/Residential-Apartment-Flat-in-Begumpet-Hyderabad-3-Bedroom-bhk-for-Sale-spid-N8117155|2013-01-23 13:12:03 +0530
Residential|sale|Hyderabad|Andhra Pradesh|India|2 Bedroom, Independent House/Villa in Alwal|Independent house is for sale in alwal,Near st. michael's school, old alwal, new construction, dwarkapuri colony,With car parking facility and 24ho...|2800000|122|2||2012-11-30||99acres.com|www.99acres.com/Independent-House/Villa-in-Alwal-Secunderabad-2-Bedroom-bhk-for-Sale-spid-S7106251|2013-01-23 13:12:03 +0530
Residential|sale|Hyderabad|Andhra Pradesh|India|2 Bedroom, Independent House/Villa in Alwal|Laxshmi enclave,Near st.Micheal school,Old alwal,Secundarabad.140sqyrd, 1150sft.Easth facing,New construction,2bhk,Price:-33,00,000|3300000|127|2||2012-11-30||99acres.com|www.99acres.com/Independent-House/Villa-in-Alwal-Secunderabad-2-Bedroom-bhk-for-Sale-spid-A6688317|2013-01-23 13:12:03 +0530
Residential|sale|Hyderabad|Andhra Pradesh|India|Residential Land in Old Alwal|266 yards north facing in machabollarum 9500 per sq.Yard|2527000|266|0||2012-11-30||99acres.com|www.99acres.com/Residential-Land-in-Old-Alwal-Secunderabad-for-Sale-spid-W5177217|2013-01-23 13:12:03 +0530
Residential|sale|Hyderabad|Andhra Pradesh|India|Residential Land in Bolarum|East & west multiple properties for sale near bolarum gate and bolarum rly station. Black top roads, Underground drainage system and electricity. T...|1600000|183|0||2012-11-30||99acres.com|www.99acres.com/Residential-Land-in-Bolarum-Secunderabad-for-Sale-spid-F7597075|2013-01-23 13:12:03 +0530
Residential|sale|Hyderabad|Andhra Pradesh|India|Residential Land in Bibi Nagar |Haritha Vanam - Warangal Highway: The moment you step into haritha vanam, you are transported to a different realm.The 1000 acre fenced and guarde...|300000|400|0||2012-11-30|http://mediacdn.99acres.com/269/9/5389317T-1337928301.jpeg|99acres.com|www.99acres.com/Residential-Land-in-Bibi-Nagar--Hyderabad-for-Sale-spid-M6551347|2013-01-23 13:12:03 +0530
Residential|sale|Hyderabad|Andhra Pradesh|India|2 Bedroom, Independent House/Villa in Old Alwal|Sai nagar colony,Old alwal,Secundarabad.200sqrd, 1650sftWest facing,2bhk,New construction.Price:-42lacks|4200000|183|2||2012-11-30||99acres.com|www.99acres.com/Independent-House/Villa-in-Old-Alwal-Secunderabad-2-Bedroom-bhk-for-Sale-spid-L6444775|2013-01-23 13:12:03 +0530
Residential|sale|Hyderabad|Andhra Pradesh|India|2 Bedroom, Residential Apartment in Old Alwal|East facing apartment for sale in citizen colony, Old alwal. The flats are located in a calm & secure neighbourhood, Close to schools, Shops, Relia...|2250000|111|2||2012-11-30||99acres.com|www.99acres.com/Residential-Apartment-Flat-in-Old-Alwal-Secunderabad-2-Bedroom-bhk-for-Sale-spid-Q7597027|2013-01-23 13:12:03 +0530
Residential|sale|Hyderabad|Andhra Pradesh|India|2 Bedroom, Independent House/Villa in Narapally|East-North facing 2 bhk independent house for sale in gated community near venkatadri township, narapally. property amenities: borewell, 24/7 secur...|1700000|88|2||2012-11-30||99acres.com|www.99acres.com/Independent-House/Villa-in-Narapally-Hyderabad-2-Bedroom-bhk-for-Sale-spid-Q6967131|2013-01-23 13:12:03 +0530
